번호,파일명,단순분류,정상확률,포트홀확률,신뢰도,CP예측집합,CP클래스,CP클래스번호,이미지경로
1590,frame_1589.png,포트홀,0.3711,0.6289,0.6289,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1589.png
1591,frame_1590.png,포트홀,0.3537,0.6463,0.6463,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1590.png
1592,frame_1591.png,포트홀,0.3675,0.6325,0.6325,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1591.png
1593,frame_1592.png,포트홀,0.3510,0.6490,0.6490,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1592.png
1594,frame_1593.png,포트홀,0.3302,0.6698,0.6698,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1593.png
1595,frame_1594.png,포트홀,0.3165,0.6835,0.6835,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1594.png
1596,frame_1595.png,포트홀,0.3242,0.6758,0.6758,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1595.png
1597,frame_1596.png,포트홀,0.3397,0.6603,0.6603,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1596.png
1598,frame_1597.png,포트홀,0.3370,0.6630,0.6630,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1597.png
1599,frame_1598.png,포트홀,0.3432,0.6568,0.6568,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1598.png
1600,frame_1599.png,포트홀,0.3511,0.6489,0.6489,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1599.png
1601,frame_1600.png,포트홀,0.3726,0.6274,0.6274,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1600.png
1602,frame_1601.png,포트홀,0.3553,0.6447,0.6447,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1601.png
1603,frame_1602.png,포트홀,0.3613,0.6387,0.6387,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1602.png
1604,frame_1603.png,포트홀,0.3799,0.6201,0.6201,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1603.png
1605,frame_1604.png,포트홀,0.3810,0.6190,0.6190,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1604.png
1606,frame_1605.png,포트홀,0.3503,0.6497,0.6497,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1605.png
1607,frame_1606.png,포트홀,0.3441,0.6559,0.6559,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1606.png
1608,frame_1607.png,포트홀,0.3519,0.6481,0.6481,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1607.png
1609,frame_1608.png,포트홀,0.3831,0.6169,0.6169,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1608.png
1610,frame_1609.png,포트홀,0.3529,0.6471,0.6471,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1609.png
1611,frame_1610.png,포트홀,0.3598,0.6402,0.6402,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1610.png
1612,frame_1611.png,포트홀,0.3349,0.6651,0.6651,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1611.png
1613,frame_1612.png,포트홀,0.3334,0.6666,0.6666,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1612.png
1614,frame_1613.png,포트홀,0.3380,0.6620,0.6620,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1613.png
1615,frame_1614.png,포트홀,0.3451,0.6549,0.6549,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1614.png
1616,frame_1615.png,포트홀,0.3143,0.6857,0.6857,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1615.png
1617,frame_1616.png,포트홀,0.3072,0.6928,0.6928,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1616.png
1618,frame_1617.png,포트홀,0.3154,0.6846,0.6846,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1617.png
1619,frame_1618.png,포트홀,0.2954,0.7046,0.7046,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1618.png
1620,frame_1619.png,포트홀,0.2992,0.7008,0.7008,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1619.png
1621,frame_1620.png,포트홀,0.3016,0.6984,0.6984,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1620.png
1622,frame_1621.png,포트홀,0.2995,0.7005,0.7005,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1621.png
1623,frame_1622.png,포트홀,0.3015,0.6985,0.6985,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1622.png
1624,frame_1623.png,포트홀,0.3071,0.6929,0.6929,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1623.png
1625,frame_1624.png,포트홀,0.3177,0.6823,0.6823,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1624.png
1626,frame_1625.png,포트홀,0.3391,0.6609,0.6609,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1625.png
1627,frame_1626.png,포트홀,0.3418,0.6582,0.6582,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1626.png
1628,frame_1627.png,포트홀,0.3271,0.6729,0.6729,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1627.png
1629,frame_1628.png,포트홀,0.3514,0.6486,0.6486,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1628.png
1630,frame_1629.png,포트홀,0.3662,0.6338,0.6338,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1629.png
1631,frame_1630.png,포트홀,0.3847,0.6153,0.6153,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1630.png
1632,frame_1631.png,포트홀,0.3626,0.6374,0.6374,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1631.png
1633,frame_1632.png,포트홀,0.3410,0.6590,0.6590,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1632.png
1634,frame_1633.png,포트홀,0.3158,0.6842,0.6842,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1633.png
1635,frame_1634.png,포트홀,0.3396,0.6604,0.6604,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1634.png
1636,frame_1635.png,포트홀,0.3272,0.6728,0.6728,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1635.png
1637,frame_1636.png,포트홀,0.3176,0.6824,0.6824,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1636.png
1638,frame_1637.png,포트홀,0.3303,0.6697,0.6697,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1637.png
1639,frame_1638.png,포트홀,0.3295,0.6705,0.6705,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1638.png
1640,frame_1639.png,포트홀,0.3234,0.6766,0.6766,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1639.png
1641,frame_1640.png,포트홀,0.3401,0.6599,0.6599,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1640.png
1642,frame_1641.png,포트홀,0.3517,0.6483,0.6483,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1641.png
1643,frame_1642.png,포트홀,0.3485,0.6515,0.6515,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1642.png
1644,frame_1643.png,포트홀,0.3461,0.6539,0.6539,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1643.png
1645,frame_1644.png,포트홀,0.3346,0.6654,0.6654,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1644.png
1646,frame_1645.png,포트홀,0.3292,0.6708,0.6708,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1645.png
1647,frame_1646.png,포트홀,0.3385,0.6615,0.6615,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1646.png
1648,frame_1647.png,포트홀,0.3304,0.6696,0.6696,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1647.png
1649,frame_1648.png,포트홀,0.3351,0.6649,0.6649,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1648.png
1650,frame_1649.png,포트홀,0.3256,0.6744,0.6744,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1649.png
1651,frame_1650.png,포트홀,0.3227,0.6773,0.6773,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1650.png
1652,frame_1651.png,포트홀,0.3182,0.6818,0.6818,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1651.png
1653,frame_1652.png,포트홀,0.3256,0.6744,0.6744,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1652.png
1654,frame_1653.png,포트홀,0.3090,0.6910,0.6910,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1653.png
1655,frame_1654.png,포트홀,0.3154,0.6846,0.6846,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1654.png
1656,frame_1655.png,포트홀,0.3114,0.6886,0.6886,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1655.png
1657,frame_1656.png,포트홀,0.3184,0.6816,0.6816,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1656.png
1658,frame_1657.png,포트홀,0.3241,0.6759,0.6759,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1657.png
1659,frame_1658.png,포트홀,0.3346,0.6654,0.6654,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1658.png
1660,frame_1659.png,포트홀,0.3195,0.6805,0.6805,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1659.png
1661,frame_1660.png,포트홀,0.3000,0.7000,0.7000,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1660.png
1662,frame_1661.png,포트홀,0.2950,0.7050,0.7050,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1661.png
1663,frame_1662.png,포트홀,0.3180,0.6820,0.6820,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1662.png
1664,frame_1663.png,포트홀,0.3189,0.6811,0.6811,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1663.png
1665,frame_1664.png,포트홀,0.3179,0.6821,0.6821,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1664.png
1666,frame_1665.png,포트홀,0.3187,0.6813,0.6813,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1665.png
1667,frame_1666.png,포트홀,0.3226,0.6774,0.6774,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1666.png
1668,frame_1667.png,포트홀,0.3467,0.6533,0.6533,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1667.png
1669,frame_1668.png,포트홀,0.3590,0.6410,0.6410,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1668.png
1670,frame_1669.png,포트홀,0.3672,0.6328,0.6328,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1669.png
1671,frame_1670.png,포트홀,0.4129,0.5871,0.5871,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1670.png
1672,frame_1671.png,포트홀,0.4595,0.5405,0.5405,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1671.png
1673,frame_1672.png,포트홀,0.4576,0.5424,0.5424,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1672.png
1674,frame_1673.png,포트홀,0.4422,0.5578,0.5578,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1673.png
1675,frame_1674.png,포트홀,0.3707,0.6293,0.6293,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1674.png
1676,frame_1675.png,포트홀,0.3909,0.6091,0.6091,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1675.png
1677,frame_1676.png,포트홀,0.3893,0.6107,0.6107,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1676.png
1678,frame_1677.png,포트홀,0.3761,0.6239,0.6239,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1677.png
1679,frame_1678.png,포트홀,0.3475,0.6525,0.6525,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1678.png
1680,frame_1679.png,포트홀,0.3812,0.6188,0.6188,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1679.png
1681,frame_1680.png,포트홀,0.3846,0.6154,0.6154,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1680.png
1682,frame_1681.png,포트홀,0.3559,0.6441,0.6441,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1681.png
1683,frame_1682.png,포트홀,0.3757,0.6243,0.6243,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1682.png
1684,frame_1683.png,포트홀,0.3803,0.6197,0.6197,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1683.png
1685,frame_1684.png,포트홀,0.3723,0.6277,0.6277,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1684.png
1686,frame_1685.png,포트홀,0.3672,0.6328,0.6328,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1685.png
1687,frame_1686.png,포트홀,0.3501,0.6499,0.6499,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1686.png
1688,frame_1687.png,포트홀,0.3737,0.6263,0.6263,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1687.png
1689,frame_1688.png,포트홀,0.3868,0.6132,0.6132,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1688.png
1690,frame_1689.png,포트홀,0.3736,0.6264,0.6264,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1689.png
1691,frame_1690.png,포트홀,0.3713,0.6287,0.6287,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1690.png
1692,frame_1691.png,포트홀,0.4158,0.5842,0.5842,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1691.png
1693,frame_1692.png,포트홀,0.4619,0.5381,0.5381,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1692.png
1694,frame_1693.png,포트홀,0.4373,0.5627,0.5627,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1693.png
1695,frame_1694.png,포트홀,0.3436,0.6564,0.6564,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1694.png
1696,frame_1695.png,포트홀,0.3281,0.6719,0.6719,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1695.png
1697,frame_1696.png,포트홀,0.3273,0.6727,0.6727,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1696.png
1698,frame_1697.png,포트홀,0.3229,0.6771,0.6771,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1697.png
1699,frame_1698.png,포트홀,0.3426,0.6574,0.6574,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1698.png
1700,frame_1699.png,포트홀,0.3336,0.6664,0.6664,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1699.png
1701,frame_1700.png,포트홀,0.3312,0.6688,0.6688,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1700.png
1702,frame_1701.png,포트홀,0.3425,0.6575,0.6575,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1701.png
1703,frame_1702.png,포트홀,0.3382,0.6618,0.6618,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1702.png
1704,frame_1703.png,포트홀,0.3234,0.6766,0.6766,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1703.png
1705,frame_1704.png,포트홀,0.3144,0.6856,0.6856,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1704.png
1706,frame_1705.png,포트홀,0.3295,0.6705,0.6705,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1705.png
1707,frame_1706.png,포트홀,0.3468,0.6532,0.6532,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1706.png
1708,frame_1707.png,포트홀,0.3394,0.6606,0.6606,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_1707.png
